depth	true_age	age	sigma_age	d18O	sigma_d18O
10.37	1831.8869106652398			-7.35334726129915	0.06
10.28	1832.0495148723824			-7.3029788311156665	0.06
10.19	1832.212119079525			-7.269726459028803	0.06
10.1	1832.3747232866676			-7.291300893331742	0.06
10.01	1832.5373274938102			-7.277835143220512	0.06
9.92	1832.699931700953			-7.264600074308972	0.06
9.83	1832.8625359080954			-7.276202846010117	0.06
9.67	1833.1516100541266			-7.2744047100517735	0.06
9.51	1833.4406842001579			-7.281983514071381	0.06
9.35	1837.7135160453588			-7.522973178602696	0.06
9.19	1842.251931737171			-7.234116961540444	0.06
9.03	1846.7903474289833			-7.14440782136399	0.06
8.87	1851.3287631207954			-7.268634483450829	0.06
8.79	1853.5979709667015			-7.244322175002918	0.06
8.71	1855.8671788126076			-7.100069606908765	0.06
8.63	1858.1363866585136			-6.985728486575345	0.06
8.55	1860.4055945044197			-7.104886062335554	0.06
8.47	1862.674802350326			-7.090402853583506	0.06
8.39	1864.944010196232			-7.17750256197415	0.06
8.31	1867.2132180421381			-7.0942236500918305	0.06
8.23	1869.4824258880442			-7.057316227964515	0.06
8.15	1871.7516337339503			-7.146960992769054	0.06
8.07	1874.0208415798563			-7.301712139712456	0.06
7.99	1876.2900494257624			-7.196625288533682	0.06
7.91	1878.5592572716687			-7.08977842809893	0.06
7.82	1881.112116098313			-6.789681054385493	0.06
7.74	1883.381323944219			-6.4960194856860225	0.06
7.66	1885.6505317901251			-6.730230635457669	0.06
7.58	1887.473798594586			-6.767879887050817	0.06
7.45	1888.262644574789			-6.770976710615482	0.06
7.32	1889.0514905549921			-6.636781606109677	0.06
7.19	1889.8403365351953			-6.672854433623433	0.06
7.06	1890.6291825153983			-6.806115800959364	0.06
6.93	1891.4180284956014			-6.944106741315251	0.06
6.8	1892.2068744758046			-6.963830859723534	0.06
6.67	1892.9957204560076			-6.966232615535813	0.06
6.54	1893.7845664362108			-7.088790534217237	0.06
6.41	1894.5734124164137			-7.203497490717358	0.06
6.28	1895.3622583966169			-7.203365117866048	0.06
6.15	1896.15110437682			-7.259128995954212	0.06
6.02	1896.939950357023			-7.276494668658857	0.06
5.89	1897.7287963372262			-7.24950273381401	0.06
5.76	1898.5176423174294			-7.26788059892861	0.06
5.63	1899.4116591105565			-7.375531200373868	0.06
5.5	1900.3958223147615			-7.406986382311667	0.06
5.37	1901.3799855189666			-7.29398076508388	0.06
5.24	1902.3641487231716			-7.3429845401128375	0.06
5.11	1903.3483119273767			-7.414461920415132	0.06
4.98	1904.3324751315818			-7.295935093240173	0.06
4.83	1905.4680480595107			-7.379186036206901	0.06
4.68	1906.6036209874396			-7.235607044763151	0.06
4.53	1907.7391939153686			-7.298393491988624	0.06
4.38	1908.8747668432975			-7.169389847784883	0.06
4.23	1910.0103397712264			-7.0712497407682	0.06
4.08	1911.1459126991554			-7.023815732414892	0.06
3.93	1912.2814856270843			-6.9515994081434975	0.06
3.84	1912.9628293838416			-6.850912189731052	0.06
3.75	1915.5530885594019			-7.062000659567628	0.06
3.66	1919.6704800700043			-7.003586181811784	0.06
3.57	1923.7878715806066			-7.02910450601236	0.06
3.48	1927.905263091209			-7.1781574053115955	0.06
3.39	1932.0226546018114			-7.284967049796228	0.06
3.3	1936.140046112414			-7.37350446445103	0.06
3.2	1940.7149255686388			-7.4480362195870615	0.06
3.1	1945.2898050248637			-7.352228590985447	0.06
3.0	1949.8646844810887			-6.9932174696896725	0.06
2.9	1954.4395639373136			-6.976524582967414	0.06
2.8	1959.0144433935384			-7.490454173292605	0.06
2.7	1963.5893228497632			-7.515434028129023	0.06
2.6	1968.1642023059883			-7.330804789392091	0.06
2.5	1972.7390817622131			-7.402505662391845	0.06
2.4	1977.313961218438			-7.1605074382142	0.06
2.3	1981.888840674663			-7.400288731683342	0.06
2.2	1986.4637201308879			-7.249787782569032	0.06
2.1	1991.0385995871127			-7.221333029675348	0.06
2.02	1994.6985031520926			-7.158076445645034	0.06
1.94	1998.3584067170725			-7.445375285529458	0.06
1.86	2000.4159720048349				0.06
1.78	2000.8711990153797				0.06
1.7	2001.3264260259243				0.06
1.62	2001.7816530364692				0.06
1.54	2002.236880047014				0.06
1.46	2002.6921070575586				0.06
1.38	2003.1473340681034				0.06
1.3	2003.602561078648				0.06
1.22	2004.0577880891929				0.06
1.14	2004.5130150997375				0.06
1.06	2004.9682421102823				0.06
0.98	2005.4234691208271				0.06
0.9	2005.8786961313717				0.06
0.8	2006.4477298945526				0.06
0.7	2007.0167636577337				0.06
0.6	2007.5857974209146				0.06
0.5	2008.1548311840954				0.06
0.4	2008.7238649472763				0.06
0.3	2009.2928987104572				0.06
0.2	2009.8619324736383				0.06
0.1	2010.4309662368191				0.06
