depth	true_age	age	sigma_age	ref	sigma_ref
71.20	NaN	NaN	NaN	-6.49	0.06
71.40	NaN	NaN	NaN	-6.55	0.06
71.60	NaN	NaN	NaN	-6.56	0.06
71.80	NaN	NaN	NaN	-6.69	0.06
72.00	NaN	NaN	NaN	-6.61	0.06
72.20	NaN	NaN	NaN	-6.84	0.06
72.40	NaN	NaN	NaN	-7.09	0.06
72.60	NaN	NaN	NaN	-7.10	0.06
72.80	NaN	NaN	NaN	-7.09	0.06
73.00	NaN	NaN	NaN	-6.52	0.06
73.20	NaN	NaN	NaN	-6.66	0.06
73.40	NaN	NaN	NaN	-5.86	0.06
73.60	NaN	NaN	NaN	-5.92	0.06
73.80	NaN	NaN	NaN	-6.07	0.06
74.00	NaN	NaN	NaN	-5.93	0.06
74.20	NaN	NaN	NaN	-5.90	0.06
74.40	NaN	NaN	NaN	-5.93	0.06
74.60	NaN	NaN	NaN	-5.99	0.06
74.80	NaN	NaN	NaN	-5.99	0.06
75.40	NaN	NaN	NaN	-5.76	0.06
75.60	NaN	NaN	NaN	-5.76	0.06
75.80	NaN	NaN	NaN	-5.63	0.06
76.00	NaN	NaN	NaN	-6.07	0.06
76.20	NaN	NaN	NaN	-5.71	0.06
76.40	NaN	NaN	NaN	-6.75	0.06
76.60	NaN	NaN	NaN	-6.91	0.06
76.80	NaN	NaN	NaN	-6.62	0.06
77.00	NaN	NaN	NaN	-6.42	0.06
77.20	NaN	NaN	NaN	-6.73	0.06
77.40	NaN	NaN	NaN	-6.33	0.06
77.60	NaN	NaN	NaN	-6.54	0.06
77.80	NaN	NaN	NaN	-6.46	0.06
78.00	NaN	NaN	NaN	-6.54	0.06
78.20	NaN	NaN	NaN	-6.60	0.06
78.40	NaN	NaN	NaN	-6.46	0.06
78.60	NaN	NaN	NaN	-6.14	0.06
78.80	NaN	NaN	NaN	-5.94	0.06
79.00	NaN	NaN	NaN	-6.30	0.06
79.20	NaN	NaN	NaN	-6.20	0.06
79.40	NaN	NaN	NaN	-6.12	0.06
79.60	NaN	NaN	NaN	-6.11	0.06
79.80	NaN	NaN	NaN	-6.15	0.06
80.00	NaN	NaN	NaN	-5.65	0.06
80.20	NaN	NaN	NaN	-5.60	0.06
80.40	NaN	NaN	NaN	-5.58	0.06
80.60	NaN	NaN	NaN	-5.72	0.06
80.80	NaN	NaN	NaN	-5.62	0.06
81.00	NaN	NaN	NaN	-5.59	0.06
81.20	NaN	NaN	NaN	-5.80	0.06
81.40	NaN	NaN	NaN	-5.76	0.06
81.60	NaN	NaN	NaN	-5.99	0.06
81.80	NaN	NaN	NaN	-6.56	0.06
82.00	NaN	NaN	NaN	-6.58	0.06
82.20	NaN	NaN	NaN	-6.47	0.06
82.40	NaN	NaN	NaN	-6.12	0.06
82.60	NaN	NaN	NaN	-5.63	0.06
83.00	NaN	NaN	NaN	-5.32	0.06
83.40	NaN	NaN	NaN	-5.46	0.06
83.80	NaN	NaN	NaN	-5.41	0.06
84.20	NaN	NaN	NaN	-5.64	0.06
84.60	NaN	NaN	NaN	-5.42	0.06
85.00	NaN	NaN	NaN	-5.29	0.06
85.40	NaN	NaN	NaN	-5.66	0.06
85.80	NaN	NaN	NaN	-5.33	0.06
86.20	NaN	NaN	NaN	-5.47	0.06
86.60	NaN	NaN	NaN	-5.26	0.06
87.00	NaN	NaN	NaN	-5.75	0.06
87.40	NaN	NaN	NaN	-5.98	0.06
87.80	NaN	NaN	NaN	-5.81	0.06
88.20	NaN	NaN	NaN	-5.77	0.06
88.60	NaN	NaN	NaN	-5.66	0.06
89.00	NaN	NaN	NaN	-5.48	0.06
89.80	NaN	NaN	NaN	-5.59	0.06
90.20	NaN	NaN	NaN	-5.76	0.06
90.60	NaN	NaN	NaN	-5.62	0.06
91.00	NaN	NaN	NaN	-6.17	0.06
91.40	NaN	NaN	NaN	-5.80	0.06
91.80	NaN	NaN	NaN	-5.59	0.06
92.20	NaN	NaN	NaN	-5.61	0.06
92.50	NaN	NaN	NaN	-5.72	0.06
